Time,MLII [mV],V5 [mV]
28.203,-0.495,-0.460
28.206,-0.485,-0.445
28.208,-0.485,-0.450
28.211,-0.475,-0.435
28.214,-0.470,-0.415
28.217,-0.450,-0.400
28.219,-0.425,-0.370
28.222,-0.385,-0.345
28.225,-0.370,-0.330
28.228,-0.340,-0.310
28.231,-0.330,-0.285
28.233,-0.315,-0.285
28.236,-0.300,-0.285
28.239,-0.300,-0.270
28.242,-0.285,-0.260
28.244,-0.285,-0.245
28.247,-0.265,-0.220
28.250,-0.255,-0.210
28.253,-0.245,-0.185
28.256,-0.220,-0.175
28.258,-0.215,-0.150
28.261,-0.175,-0.125
28.264,-0.175,-0.140
28.267,-0.150,-0.120
28.269,-0.165,-0.120
28.272,-0.165,-0.140
28.275,-0.160,-0.145
28.278,-0.160,-0.135
28.281,-0.175,-0.130
28.283,-0.175,-0.140
28.286,-0.175,-0.110
28.289,-0.170,-0.140
28.292,-0.155,-0.135
28.294,-0.175,-0.140
28.297,-0.190,-0.145
28.300,-0.210,-0.180
28.303,-0.245,-0.210
28.306,-0.285,-0.230
28.308,-0.320,-0.290
28.311,-0.355,-0.315
28.314,-0.380,-0.345
28.317,-0.410,-0.365
28.319,-0.435,-0.380
28.322,-0.465,-0.420
28.325,-0.505,-0.435
28.328,-0.505,-0.470
28.331,-0.535,-0.500
28.333,-0.570,-0.525
28.336,-0.590,-0.565
28.339,-0.630,-0.615
28.342,-0.655,-0.635
28.344,-0.695,-0.655
28.347,-0.715,-0.655
28.350,-0.720,-0.675
28.353,-0.720,-0.680
28.356,-0.730,-0.685
28.358,-0.745,-0.685
28.361,-0.725,-0.695
28.364,-0.730,-0.705
28.367,-0.745,-0.715
28.369,-0.755,-0.730
28.372,-0.765,-0.740
28.375,-0.785,-0.765
28.378,-0.780,-0.770
28.381,-0.800,-0.765
28.383,-0.805,-0.775
28.386,-0.800,-0.765
28.389,-0.795,-0.750
28.392,-0.795,-0.740
28.394,-0.780,-0.745
28.397,-0.785,-0.745
28.400,-0.795,-0.750
28.403,-0.785,-0.780
28.406,-0.800,-0.790
28.408,-0.800,-0.780
28.411,-0.810,-0.785
28.414,-0.810,-0.785
28.417,-0.825,-0.785
28.419,-0.820,-0.765
28.422,-0.805,-0.750
28.425,-0.795,-0.740
28.428,-0.780,-0.740
28.431,-0.800,-0.755
28.433,-0.795,-0.755
28.436,-0.785,-0.775
28.439,-0.800,-0.770
28.442,-0.820,-0.770
28.444,-0.830,-0.780
28.447,-0.825,-0.780
28.450,-0.805,-0.780
28.453,-0.810,-0.775
28.456,-0.790,-0.755
28.458,-0.790,-0.760
28.461,-0.775,-0.750
28.464,-0.775,-0.750
28.467,-0.770,-0.760
28.469,-0.780,-0.780
28.472,-0.790,-0.780
28.475,-0.795,-0.795
28.478,-0.810,-0.815
28.481,-0.815,-0.795
28.483,-0.810,-0.805
28.486,-0.810,-0.790
28.489,-0.805,-0.780
28.492,-0.810,-0.775
28.494,-0.790,-0.765
28.497,-0.790,-0.775
28.500,-0.775,-0.775
28.503,-0.785,-0.780
28.506,-0.795,-0.785
28.508,-0.825,-0.790
28.511,-0.810,-0.795
28.514,-0.825,-0.805
28.517,-0.830,-0.790
28.519,-0.845,-0.780
28.522,-0.830,-0.790
28.525,-0.825,-0.780
28.528,-0.830,-0.760
28.531,-0.840,-0.775
28.533,-0.825,-0.770
28.536,-0.830,-0.800
28.539,-0.845,-0.800
28.542,-0.850,-0.810
28.544,-0.855,-0.815
28.547,-0.855,-0.810
28.550,-0.850,-0.805
28.553,-0.855,-0.795
28.556,-0.865,-0.795
28.558,-0.860,-0.785
28.561,-0.845,-0.775
28.564,-0.845,-0.790
28.567,-0.835,-0.795
28.569,-0.855,-0.815
28.572,-0.860,-0.800
28.575,-0.865,-0.810
28.578,-0.885,-0.835
28.581,-0.895,-0.820
28.583,-0.895,-0.830
28.586,-0.890,-0.810
28.589,-0.865,-0.795
28.592,-0.875,-0.790
28.594,-0.860,-0.785
28.597,-0.855,-0.810
28.600,-0.855,-0.805
28.603,-0.870,-0.820
28.606,-0.885,-0.830
28.608,-0.890,-0.820
28.611,-0.905,-0.820
28.614,-0.910,-0.825
28.617,-0.920,-0.830
28.619,-0.915,-0.820
28.622,-0.900,-0.800
28.625,-0.880,-0.805
28.628,-0.880,-0.800
28.631,-0.885,-0.800
28.633,-0.880,-0.815
28.636,-0.895,-0.815
28.639,-0.910,-0.825
28.642,-0.890,-0.830
28.644,-0.905,-0.845
28.647,-0.900,-0.835
28.650,-0.915,-0.840
28.653,-0.905,-0.815
28.656,-0.905,-0.810
28.658,-0.880,-0.805
28.661,-0.880,-0.795
28.664,-0.875,-0.800
28.667,-0.885,-0.815
28.669,-0.890,-0.835
28.672,-0.895,-0.820
28.675,-0.925,-0.845
28.678,-0.915,-0.830
28.681,-0.935,-0.845
28.683,-0.940,-0.835
28.686,-0.940,-0.840
28.689,-0.910,-0.825
28.692,-0.915,-0.825
28.694,-0.900,-0.825
28.697,-0.900,-0.840
28.700,-0.890,-0.850
28.703,-0.885,-0.850
28.706,-0.900,-0.860
28.708,-0.905,-0.865
28.711,-0.915,-0.860
28.714,-0.930,-0.855
28.717,-0.935,-0.850
28.719,-0.910,-0.835
28.722,-0.905,-0.835
28.725,-0.895,-0.805
28.728,-0.895,-0.820
28.731,-0.900,-0.825
28.733,-0.905,-0.830
28.736,-0.890,-0.820
28.739,-0.910,-0.840
28.742,-0.900,-0.840
28.744,-0.905,-0.845
28.747,-0.910,-0.825
28.750,-0.905,-0.845
28.753,-0.905,-0.825
28.756,-0.905,-0.820
28.758,-0.895,-0.825
28.761,-0.885,-0.805
28.764,-0.880,-0.815
28.767,-0.880,-0.820
28.769,-0.895,-0.820
28.772,-0.890,-0.820
28.775,-0.905,-0.830
28.778,-0.930,-0.835
28.781,-0.925,-0.820
28.783,-0.915,-0.815
28.786,-0.910,-0.825
28.789,-0.900,-0.810
28.792,-0.895,-0.800
28.794,-0.885,-0.795
28.797,-0.880,-0.805
28.800,-0.880,-0.810
28.803,-0.880,-0.810
28.806,-0.905,-0.825
28.808,-0.905,-0.825
28.811,-0.910,-0.825
28.814,-0.915,-0.845
28.817,-0.920,-0.825
28.819,-0.905,-0.810
28.822,-0.890,-0.805
28.825,-0.900,-0.800
28.828,-0.890,-0.795
28.831,-0.875,-0.810
28.833,-0.865,-0.810
28.836,-0.870,-0.810
28.839,-0.885,-0.825
28.842,-0.890,-0.830
28.844,-0.900,-0.840
28.847,-0.890,-0.845
28.850,-0.900,-0.830
28.853,-0.905,-0.835
28.856,-0.880,-0.840
28.858,-0.885,-0.825
28.861,-0.885,-0.815
28.864,-0.875,-0.815
28.867,-0.890,-0.830
28.869,-0.885,-0.825
28.872,-0.900,-0.845
28.875,-0.895,-0.855
28.878,-0.925,-0.855
28.881,-0.935,-0.845
28.883,-0.905,-0.835
28.886,-0.900,-0.830
28.889,-0.900,-0.820
28.892,-0.890,-0.815
28.894,-0.870,-0.815
28.897,-0.880,-0.820
28.900,-0.885,-0.825
28.903,-0.890,-0.835
28.906,-0.895,-0.845
28.908,-0.905,-0.845
28.911,-0.915,-0.840
28.914,-0.915,-0.835
28.917,-0.910,-0.825
28.919,-0.910,-0.835
28.922,-0.900,-0.805
28.925,-0.885,-0.810
28.928,-0.875,-0.800
28.931,-0.870,-0.810
28.933,-0.870,-0.800
28.936,-0.865,-0.825
28.939,-0.865,-0.835
28.942,-0.875,-0.830
28.944,-0.885,-0.830
28.947,-0.890,-0.830
28.950,-0.890,-0.815
28.953,-0.890,-0.810
28.956,-0.880,-0.795
28.958,-0.870,-0.805
28.961,-0.860,-0.790
28.964,-0.885,-0.800
28.967,-0.880,-0.790
28.969,-0.880,-0.815
28.972,-0.875,-0.810
28.975,-0.875,-0.815
28.978,-0.885,-0.820
28.981,-0.885,-0.830
28.983,-0.880,-0.825
28.986,-0.875,-0.810
28.989,-0.865,-0.800
28.992,-0.850,-0.790
28.994,-0.835,-0.785
28.997,-0.835,-0.795
29.000,-0.810,-0.790
29.003,-0.810,-0.810
29.006,-0.815,-0.815
29.008,-0.810,-0.825
29.011,-0.800,-0.830
29.014,-0.805,-0.840
29.017,-0.815,-0.820
29.019,-0.790,-0.785
29.022,-0.780,-0.770
29.025,-0.755,-0.740
29.028,-0.725,-0.715
29.031,-0.695,-0.705
29.033,-0.705,-0.730
29.036,-0.690,-0.710
29.039,-0.685,-0.715
29.042,-0.700,-0.705
29.044,-0.715,-0.685
29.047,-0.720,-0.675
29.050,-0.725,-0.660
29.053,-0.740,-0.650
29.056,-0.755,-0.650
29.058,-0.755,-0.640
29.061,-0.755,-0.640
29.064,-0.760,-0.630
29.067,-0.760,-0.655
29.069,-0.770,-0.670
29.072,-0.780,-0.695
29.075,-0.790,-0.695
29.078,-0.825,-0.715
29.081,-0.870,-0.735
29.083,-0.860,-0.740
29.086,-0.870,-0.750
29.089,-0.885,-0.765
29.092,-0.870,-0.780
29.094,-0.860,-0.770
29.097,-0.860,-0.785
29.100,-0.860,-0.805
29.103,-0.865,-0.800
29.106,-0.880,-0.825
29.108,-0.890,-0.825
29.111,-0.920,-0.825
29.114,-0.940,-0.850
29.117,-0.920,-0.855
29.119,-0.920,-0.850
29.122,-0.920,-0.835
29.125,-0.920,-0.835
29.128,-0.890,-0.840
29.131,-0.905,-0.835
29.133,-0.900,-0.845
29.136,-0.910,-0.835
29.139,-0.905,-0.855
29.142,-0.910,-0.855
29.144,-0.920,-0.850
29.147,-0.925,-0.865
29.150,-0.920,-0.860
29.153,-0.915,-0.830
29.156,-0.915,-0.820
29.158,-0.900,-0.815
29.161,-0.875,-0.780
29.164,-0.870,-0.800
29.167,-0.855,-0.820
29.169,-0.860,-0.830
29.172,-0.835,-0.850
29.175,-0.795,-0.835
29.178,-0.745,-0.800
29.181,-0.670,-0.730
29.183,-0.580,-0.590
29.186,-0.465,-0.400
29.189,-0.340,-0.190
29.192,-0.210,0.015
29.194,-0.110,0.235
29.197,-0.065,0.440
29.200,-0.110,0.615
29.203,-0.245,0.690
29.206,-0.450,0.680
29.208,-0.680,0.565
29.211,-0.935,0.335
29.214,-1.165,0.040
29.217,-1.355,-0.295
29.219,-1.525,-0.605
29.222,-1.600,-0.910
29.225,-1.595,-1.105
29.228,-1.535,-1.155
29.231,-1.440,-1.130
29.233,-1.335,-1.050
29.236,-1.240,-0.965
29.239,-1.180,-0.910
29.242,-1.120,-0.880
29.244,-1.075,-0.880
29.247,-1.010,-0.875
29.250,-0.965,-0.845
29.253,-0.915,-0.825
29.256,-0.865,-0.810
29.258,-0.840,-0.795
29.261,-0.830,-0.780
29.264,-0.820,-0.795
29.267,-0.825,-0.790
29.269,-0.820,-0.795
29.272,-0.850,-0.825
29.275,-0.845,-0.835
29.278,-0.845,-0.835
29.281,-0.830,-0.825
29.283,-0.825,-0.825
29.286,-0.815,-0.805
29.289,-0.820,-0.785
29.292,-0.810,-0.785
29.294,-0.790,-0.780
29.297,-0.775,-0.780
29.300,-0.770,-0.785
29.303,-0.765,-0.785
29.306,-0.770,-0.780
29.308,-0.775,-0.805
29.311,-0.775,-0.800
29.314,-0.795,-0.810
29.317,-0.780,-0.800
29.319,-0.780,-0.780
29.322,-0.765,-0.775
29.325,-0.740,-0.740
29.328,-0.725,-0.750
29.331,-0.720,-0.745
29.333,-0.725,-0.745
29.336,-0.725,-0.735
29.339,-0.750,-0.750
29.342,-0.745,-0.740
29.344,-0.770,-0.750
29.347,-0.775,-0.760
29.350,-0.765,-0.735
29.353,-0.760,-0.720
29.356,-0.735,-0.715
29.358,-0.730,-0.695
29.361,-0.705,-0.685
29.364,-0.700,-0.680
29.367,-0.675,-0.690
29.369,-0.685,-0.690
29.372,-0.695,-0.695
29.375,-0.690,-0.685
29.378,-0.710,-0.690
29.381,-0.680,-0.685
29.383,-0.685,-0.665
29.386,-0.690,-0.665
29.389,-0.670,-0.640
29.392,-0.655,-0.620
29.394,-0.640,-0.600
29.397,-0.630,-0.610
29.400,-0.610,-0.600
29.403,-0.605,-0.585
29.406,-0.605,-0.600
29.408,-0.615,-0.585
29.411,-0.605,-0.585
29.414,-0.605,-0.580
29.417,-0.585,-0.565
29.419,-0.565,-0.535
29.422,-0.560,-0.530
29.425,-0.520,-0.500
29.428,-0.505,-0.480
29.431,-0.480,-0.460
29.433,-0.460,-0.465
29.436,-0.460,-0.435
29.439,-0.450,-0.445
29.442,-0.430,-0.430
29.444,-0.415,-0.415
29.447,-0.405,-0.390
29.450,-0.375,-0.375
29.453,-0.360,-0.350
29.456,-0.320,-0.315
29.458,-0.305,-0.285
29.461,-0.275,-0.275
29.464,-0.265,-0.260
29.467,-0.260,-0.250
29.469,-0.250,-0.250
29.472,-0.240,-0.245
29.475,-0.245,-0.245
29.478,-0.230,-0.240
29.481,-0.215,-0.235
29.483,-0.210,-0.215
29.486,-0.200,-0.205
29.489,-0.190,-0.195
29.492,-0.185,-0.165
29.494,-0.170,-0.155
29.497,-0.150,-0.160
29.500,-0.160,-0.165
29.503,-0.180,-0.185
29.506,-0.180,-0.180
29.508,-0.195,-0.200
29.511,-0.240,-0.215
29.514,-0.250,-0.230
29.517,-0.270,-0.235
29.519,-0.300,-0.260
29.522,-0.310,-0.255
29.525,-0.330,-0.280
29.528,-0.350,-0.305
29.531,-0.375,-0.330
29.533,-0.395,-0.390
29.536,-0.435,-0.425
29.539,-0.485,-0.440
29.542,-0.525,-0.500
29.544,-0.565,-0.520
29.547,-0.595,-0.555
29.550,-0.615,-0.570
29.553,-0.625,-0.600
29.556,-0.640,-0.625
29.558,-0.630,-0.620
29.561,-0.655,-0.650
29.564,-0.670,-0.665
29.567,-0.700,-0.690
29.569,-0.720,-0.700
29.572,-0.745,-0.730
29.575,-0.760,-0.755
29.578,-0.800,-0.775
29.581,-0.805,-0.795
29.583,-0.810,-0.790
29.586,-0.810,-0.790
29.589,-0.800,-0.785
29.592,-0.795,-0.780
29.594,-0.790,-0.770
29.597,-0.795,-0.785
29.600,-0.795,-0.800
29.603,-0.810,-0.810
29.606,-0.815,-0.820
29.608,-0.835,-0.830
29.611,-0.865,-0.845
29.614,-0.865,-0.850
29.617,-0.870,-0.830
29.619,-0.860,-0.840
29.622,-0.850,-0.820
29.625,-0.845,-0.825
29.628,-0.830,-0.805
29.631,-0.835,-0.810
29.633,-0.840,-0.815
29.636,-0.850,-0.825
29.639,-0.845,-0.840
29.642,-0.845,-0.860
29.644,-0.860,-0.830
29.647,-0.850,-0.850
29.650,-0.865,-0.835
29.653,-0.850,-0.835
29.656,-0.840,-0.835
29.658,-0.835,-0.825
29.661,-0.840,-0.820
29.664,-0.825,-0.835
29.667,-0.830,-0.850
29.669,-0.840,-0.855
29.672,-0.845,-0.850
29.675,-0.855,-0.870
29.678,-0.860,-0.870
29.681,-0.850,-0.865
29.683,-0.865,-0.855
29.686,-0.875,-0.845
29.689,-0.845,-0.825
29.692,-0.845,-0.815
29.694,-0.835,-0.815
29.697,-0.840,-0.825
29.700,-0.840,-0.805
29.703,-0.845,-0.820
29.706,-0.845,-0.830
29.708,-0.850,-0.835
29.711,-0.870,-0.835
29.714,-0.885,-0.840
29.717,-0.880,-0.830
29.719,-0.865,-0.840
29.722,-0.860,-0.795
29.725,-0.860,-0.815
29.728,-0.850,-0.800
29.731,-0.860,-0.800
29.733,-0.865,-0.815
29.736,-0.870,-0.810
29.739,-0.890,-0.820
29.742,-0.890,-0.840
29.744,-0.885,-0.840
29.747,-0.905,-0.850
29.750,-0.910,-0.855
29.753,-0.900,-0.835
29.756,-0.905,-0.815
29.758,-0.890,-0.805
29.761,-0.885,-0.825
29.764,-0.895,-0.810
29.767,-0.885,-0.825
29.769,-0.885,-0.835
29.772,-0.900,-0.840
29.775,-0.895,-0.855
29.778,-0.925,-0.860
29.781,-0.930,-0.865
29.783,-0.935,-0.835
29.786,-0.935,-0.835
29.789,-0.920,-0.830
29.792,-0.925,-0.830
29.794,-0.920,-0.825
29.797,-0.895,-0.845
29.800,-0.895,-0.845
29.803,-0.900,-0.850
29.806,-0.920,-0.850
29.808,-0.930,-0.865
29.811,-0.955,-0.865
29.814,-0.950,-0.870
29.817,-0.945,-0.855
29.819,-0.955,-0.855
29.822,-0.945,-0.850
29.825,-0.940,-0.835
29.828,-0.945,-0.840
29.831,-0.950,-0.860
29.833,-0.940,-0.850
29.836,-0.940,-0.885
29.839,-0.935,-0.875
29.842,-0.950,-0.875
29.844,-0.970,-0.880
29.847,-0.960,-0.870
29.850,-0.975,-0.870
29.853,-0.965,-0.860
29.856,-0.950,-0.840
29.858,-0.955,-0.840
29.861,-0.940,-0.845
29.864,-0.930,-0.840
29.867,-0.935,-0.850
29.869,-0.940,-0.840
29.872,-0.960,-0.865
29.875,-0.960,-0.885
29.878,-0.970,-0.880
29.881,-0.975,-0.870
29.883,-0.965,-0.875
29.886,-0.940,-0.860
29.889,-0.945,-0.845
29.892,-0.935,-0.855
29.894,-0.930,-0.855
29.897,-0.935,-0.855
29.900,-0.935,-0.870
29.903,-0.935,-0.875
29.906,-0.950,-0.870
29.908,-0.955,-0.880
29.911,-0.950,-0.880
29.914,-0.970,-0.885
29.917,-0.970,-0.890
29.919,-0.960,-0.870
29.922,-0.945,-0.830
29.925,-0.930,-0.850
29.928,-0.930,-0.830
29.931,-0.915,-0.835
29.933,-0.910,-0.855
29.936,-0.910,-0.845
29.939,-0.935,-0.855
29.942,-0.950,-0.865
29.944,-0.950,-0.865
29.947,-0.960,-0.870
29.950,-0.980,-0.855
29.953,-0.975,-0.835
29.956,-0.970,-0.835
29.958,-0.970,-0.845
29.961,-0.940,-0.830
29.964,-0.945,-0.835
29.967,-0.935,-0.850
29.969,-0.945,-0.850
29.972,-0.955,-0.855
29.975,-0.955,-0.865
29.978,-0.970,-0.875
29.981,-0.970,-0.850
29.983,-0.970,-0.865
29.986,-0.960,-0.860
29.989,-0.950,-0.835
29.992,-0.950,-0.830
29.994,-0.940,-0.805
29.997,-0.925,-0.820
30.000,-0.945,-0.830
30.003,-0.925,-0.840
30.006,-0.945,-0.855
30.008,-0.965,-0.850
30.011,-0.965,-0.860
30.014,-0.975,-0.880
30.017,-1.000,-0.875
30.019,-0.985,-0.865
30.022,-0.965,-0.845
30.025,-0.955,-0.830
30.028,-0.940,-0.815
30.031,-0.935,-0.815
30.033,-0.945,-0.820
30.036,-0.940,-0.830
30.039,-0.945,-0.840
30.042,-0.950,-0.855
30.044,-0.955,-0.860
30.047,-0.965,-0.865
30.050,-0.975,-0.845
30.053,-0.965,-0.830
30.056,-0.960,-0.850
30.058,-0.960,-0.845
30.061,-0.935,-0.830
30.064,-0.935,-0.840
30.067,-0.930,-0.850
30.069,-0.950,-0.845
30.072,-0.950,-0.860
30.075,-0.955,-0.865
30.078,-0.965,-0.870
30.081,-0.965,-0.860
30.083,-0.970,-0.860
30.086,-0.975,-0.850
30.089,-0.970,-0.845
30.092,-0.955,-0.825
30.094,-0.955,-0.830
30.097,-0.945,-0.840
30.100,-0.930,-0.840
30.103,-0.935,-0.840
30.106,-0.945,-0.840
30.108,-0.945,-0.835
30.111,-0.945,-0.840
30.114,-0.960,-0.835
30.117,-0.960,-0.840
30.119,-0.945,-0.845
30.122,-0.935,-0.835
30.125,-0.925,-0.815
30.128,-0.910,-0.815
30.131,-0.905,-0.805
30.133,-0.900,-0.810
30.136,-0.875,-0.820
30.139,-0.875,-0.830
30.142,-0.875,-0.835
30.144,-0.880,-0.850
30.147,-0.880,-0.855
30.150,-0.880,-0.840
30.153,-0.880,-0.815
30.156,-0.875,-0.790
30.158,-0.845,-0.770
30.161,-0.830,-0.745
30.164,-0.800,-0.750
30.167,-0.780,-0.735
30.169,-0.770,-0.730
30.172,-0.785,-0.720
30.175,-0.770,-0.720
30.178,-0.770,-0.695
30.181,-0.800,-0.690
30.183,-0.790,-0.670
30.186,-0.820,-0.655
30.189,-0.815,-0.660
30.192,-0.815,-0.645
30.194,-0.800,-0.635
30.197,-0.800,-0.655
30.200,-0.815,-0.660
30.203,-0.835,-0.680
30.206,-0.855,-0.690
30.208,-0.880,-0.720
30.211,-0.895,-0.730
30.214,-0.925,-0.740
30.217,-0.945,-0.750
30.219,-0.945,-0.770
30.222,-0.950,-0.765
30.225,-0.945,-0.770
30.228,-0.945,-0.780
30.231,-0.930,-0.775
30.233,-0.920,-0.795
30.236,-0.920,-0.785
30.239,-0.945,-0.815
30.242,-0.940,-0.820
30.244,-0.965,-0.825
30.247,-0.980,-0.835
30.250,-0.980,-0.840
30.253,-0.980,-0.820
30.256,-0.980,-0.820
30.258,-0.965,-0.820
30.261,-0.965,-0.800
30.264,-0.950,-0.805
30.267,-0.960,-0.820
30.269,-0.965,-0.830
30.272,-0.960,-0.835
30.275,-0.950,-0.855
30.278,-0.960,-0.855
30.281,-0.975,-0.855
30.283,-0.970,-0.855
30.286,-0.960,-0.855
30.289,-0.945,-0.830
30.292,-0.940,-0.815
30.294,-0.935,-0.805
30.297,-0.925,-0.815
30.300,-0.915,-0.815
30.303,-0.905,-0.840
30.306,-0.920,-0.840
30.308,-0.905,-0.840
30.311,-0.850,-0.830
30.314,-0.790,-0.770
30.317,-0.700,-0.695
30.319,-0.580,-0.520
30.322,-0.445,-0.310
30.325,-0.305,-0.090
30.328,-0.170,0.175
30.331,-0.085,0.415
30.333,-0.085,0.630
30.336,-0.215,0.750
30.339,-0.435,0.750
30.342,-0.690,0.635
30.344,-1.000,0.400
30.347,-1.275,0.070
30.350,-1.525,-0.325
30.353,-1.700,-0.735
30.356,-1.790,-1.085
30.358,-1.790,-1.305
30.361,-1.695,-1.345
30.364,-1.565,-1.265
30.367,-1.450,-1.150
30.369,-1.370,-1.040
30.372,-1.285,-0.985
30.375,-1.235,-0.960
30.378,-1.195,-0.935
30.381,-1.170,-0.925
30.383,-1.080,-0.895
30.386,-1.015,-0.855
30.389,-0.960,-0.820
30.392,-0.920,-0.795
30.394,-0.895,-0.790
30.397,-0.895,-0.790
30.400,-0.895,-0.810
30.403,-0.905,-0.815
30.406,-0.915,-0.830
30.408,-0.915,-0.825
30.411,-0.910,-0.815
30.414,-0.915,-0.835
30.417,-0.905,-0.820
30.419,-0.900,-0.800
30.422,-0.870,-0.805
30.425,-0.865,-0.790
30.428,-0.850,-0.770
30.431,-0.845,-0.785
30.433,-0.855,-0.785
30.436,-0.850,-0.785
30.439,-0.850,-0.790
30.442,-0.850,-0.810
30.444,-0.870,-0.820
30.447,-0.870,-0.800
30.450,-0.870,-0.790
30.453,-0.865,-0.770
30.456,-0.850,-0.765
30.458,-0.835,-0.765
30.461,-0.825,-0.745
30.464,-0.810,-0.750
30.467,-0.805,-0.760
30.469,-0.815,-0.760
30.472,-0.835,-0.760
30.475,-0.825,-0.765
30.478,-0.835,-0.765
30.481,-0.840,-0.760
30.483,-0.825,-0.740
30.486,-0.830,-0.735
30.489,-0.805,-0.740
30.492,-0.795,-0.715
30.494,-0.780,-0.715
30.497,-0.775,-0.695
30.500,-0.760,-0.700
30.503,-0.775,-0.705
30.506,-0.775,-0.715
30.508,-0.775,-0.720
30.511,-0.795,-0.715
30.514,-0.795,-0.715
30.517,-0.770,-0.705
30.519,-0.760,-0.680
30.522,-0.745,-0.675
30.525,-0.745,-0.660
30.528,-0.725,-0.650
30.531,-0.720,-0.635
30.533,-0.690,-0.630
30.536,-0.690,-0.615
30.539,-0.690,-0.625
30.542,-0.685,-0.610
30.544,-0.695,-0.615
30.547,-0.695,-0.600
30.550,-0.685,-0.610
30.553,-0.655,-0.590
30.556,-0.645,-0.560
30.558,-0.635,-0.540
30.561,-0.630,-0.515
30.564,-0.580,-0.515
30.567,-0.570,-0.485
30.569,-0.550,-0.480
30.572,-0.545,-0.485
30.575,-0.530,-0.470
30.578,-0.520,-0.455
30.581,-0.525,-0.450
30.583,-0.500,-0.420
30.586,-0.480,-0.390
30.589,-0.470,-0.360
30.592,-0.445,-0.335
30.594,-0.415,-0.325
30.597,-0.395,-0.315
30.600,-0.385,-0.315
30.603,-0.350,-0.290
30.606,-0.345,-0.290
30.608,-0.340,-0.270
30.611,-0.335,-0.270
30.614,-0.340,-0.260
30.617,-0.335,-0.245
30.619,-0.310,-0.225
30.622,-0.285,-0.205
30.625,-0.270,-0.185
30.628,-0.245,-0.165
30.631,-0.245,-0.190
30.633,-0.255,-0.160
30.636,-0.240,-0.170
30.639,-0.235,-0.185
30.642,-0.240,-0.200
30.644,-0.260,-0.190
30.647,-0.275,-0.200
30.650,-0.260,-0.200
30.653,-0.265,-0.190
30.656,-0.275,-0.190
30.658,-0.280,-0.195
30.661,-0.285,-0.220
30.664,-0.285,-0.235
30.667,-0.305,-0.260
30.669,-0.320,-0.290
30.672,-0.340,-0.320
30.675,-0.385,-0.355
30.678,-0.410,-0.385
30.681,-0.445,-0.410
30.683,-0.480,-0.425
30.686,-0.525,-0.465
30.689,-0.515,-0.490
30.692,-0.535,-0.500
30.694,-0.550,-0.530
30.697,-0.585,-0.570
30.700,-0.615,-0.595
30.703,-0.630,-0.635
30.706,-0.660,-0.675
30.708,-0.695,-0.700
30.711,-0.720,-0.715
30.714,-0.740,-0.750
30.717,-0.765,-0.770
30.719,-0.770,-0.770
30.722,-0.785,-0.755
30.725,-0.795,-0.770
30.728,-0.790,-0.775
30.731,-0.795,-0.795
30.733,-0.810,-0.795
30.736,-0.825,-0.825
30.739,-0.840,-0.845
30.742,-0.845,-0.850
30.744,-0.850,-0.855
30.747,-0.855,-0.875
30.750,-0.885,-0.870
30.753,-0.885,-0.845
30.756,-0.875,-0.845
30.758,-0.870,-0.835
30.761,-0.845,-0.840
30.764,-0.845,-0.840
30.767,-0.845,-0.850
30.769,-0.860,-0.860
30.772,-0.870,-0.855
30.775,-0.875,-0.885
30.778,-0.890,-0.885
30.781,-0.885,-0.885
30.783,-0.895,-0.880
30.786,-0.875,-0.875
30.789,-0.875,-0.855
30.792,-0.870,-0.855
30.794,-0.860,-0.840
30.797,-0.860,-0.845
30.800,-0.855,-0.850
30.803,-0.855,-0.870
30.806,-0.855,-0.870
30.808,-0.870,-0.870
30.811,-0.865,-0.870
30.814,-0.885,-0.875
30.817,-0.875,-0.865
30.819,-0.880,-0.860
30.822,-0.885,-0.850
30.825,-0.880,-0.845
30.828,-0.860,-0.840
30.831,-0.860,-0.850
30.833,-0.850,-0.845
30.836,-0.850,-0.850
30.839,-0.865,-0.860
30.842,-0.870,-0.870
30.844,-0.880,-0.860
30.847,-0.880,-0.870
30.850,-0.890,-0.865
30.853,-0.870,-0.855
30.856,-0.870,-0.850
30.858,-0.850,-0.850
30.861,-0.860,-0.830
30.864,-0.840,-0.845
30.867,-0.845,-0.855
30.869,-0.860,-0.855
30.872,-0.865,-0.870
30.875,-0.870,-0.855
30.878,-0.890,-0.865
30.881,-0.895,-0.875
30.883,-0.895,-0.885
30.886,-0.885,-0.885
30.889,-0.890,-0.865
30.892,-0.880,-0.855
30.894,-0.870,-0.865
30.897,-0.870,-0.860
30.900,-0.900,-0.870
30.903,-0.890,-0.880
30.906,-0.880,-0.895
30.908,-0.910,-0.900
30.911,-0.925,-0.905
30.914,-0.905,-0.900
30.917,-0.910,-0.890
30.919,-0.905,-0.885
30.922,-0.905,-0.880
30.925,-0.910,-0.870
30.928,-0.900,-0.875
30.931,-0.890,-0.875
30.933,-0.905,-0.865
30.936,-0.900,-0.890
30.939,-0.920,-0.890
30.942,-0.920,-0.915
30.944,-0.930,-0.915
30.947,-0.945,-0.910
30.950,-0.950,-0.905
30.953,-0.950,-0.890
30.956,-0.935,-0.900
30.958,-0.925,-0.885
30.961,-0.925,-0.865
30.964,-0.915,-0.870
30.967,-0.925,-0.870
30.969,-0.920,-0.895
30.972,-0.945,-0.895
30.975,-0.960,-0.900
